"","treatment","jar_id","day","jar_count","replicate"
"2940","20C",6,5,392,40
"2941","20C",6,5,543,41
"2942","20C",6,5,554,42
"2943","20C",6,5,533,43
"2944","20C",6,5,594,44
"2945","20C",6,5,575,45
"2946","20C",6,5,679,46
"2947","20C",6,5,581,47
"2948","20C",6,5,483,48
"2949","20C",6,5,479,49
"2950","20C",6,5,648,50
"2951","20C",6,5,438,51
"2952","20C",6,5,632,52
"2953","20C",6,5,452,53
"2954","20C",6,5,488,54
"2955","20C",6,5,466,55
"2956","20C",6,5,509,56
"2957","20C",6,5,399,57
"2958","20C",6,5,494,58
"2959","20C",6,5,512,59
"2960","20C",6,5,622,60
"2961","20C",6,5,688,61
"2962","20C",6,5,378,62
"2963","20C",6,5,469,63
"2964","20C",6,5,525,64
"2965","20C",6,5,501,65
"2966","20C",6,5,568,66
"2967","20C",6,5,637,67
"2968","20C",6,5,616,68
"2969","20C",6,5,558,69
"2970","20C",6,5,493,70
"2971","20C",6,5,676,71
"2972","20C",6,5,420,72
"2973","20C",6,5,718,73
"2974","20C",6,5,541,74
"2975","20C",6,5,490,75
"2976","20C",6,5,362,76
"2977","20C",6,5,570,77
"2978","20C",6,5,380,78
"2979","20C",6,5,491,79
"2980","20C",6,5,437,80
"2981","20C",6,5,437,81
"2982","20C",6,5,502,82
"2983","20C",6,5,557,83
"2984","20C",6,5,444,84
"2985","20C",6,5,504,85
"2986","20C",6,5,523,86
"2987","20C",6,5,560,87
"2988","20C",6,5,426,88
"2989","20C",6,5,477,89
"2990","20C",6,5,379,90
"2991","20C",6,5,498,91
"2992","20C",6,5,516,92
"2993","20C",6,5,464,93
"2994","20C",6,5,458,94
"2995","20C",6,5,460,95
"2996","20C",6,5,575,96
"2997","20C",6,5,501,97
"2998","20C",6,5,560,98
"2999","20C",6,5,639,99
"3000","20C",6,5,488,100
"3001","14C",1,5,556,1
"3002","14C",1,5,487,2
"3003","14C",1,5,608,3
"3004","14C",1,5,623,4
"3005","14C",1,5,528,5
"3006","14C",1,5,749,6
"3007","14C",1,5,774,7
"3008","14C",1,5,741,8
"3009","14C",1,5,486,9
"3010","14C",1,5,472,10
"3011","14C",1,5,617,11
"3012","14C",1,5,741,12
"3013","14C",1,5,440,13
"3014","14C",1,5,730,14
"3015","14C",1,5,598,15
"3016","14C",1,5,642,16
"3017","14C",1,5,670,17
"3018","14C",1,5,551,18
"3019","14C",1,5,500,19
"3020","14C",1,5,730,20
"3021","14C",1,5,889,21
"3022","14C",1,5,725,22
"3023","14C",1,5,739,23
"3024","14C",1,5,635,24
"3025","14C",1,5,606,25
"3026","14C",1,5,587,26
"3027","14C",1,5,663,27
"3028","14C",1,5,789,28
"3029","14C",1,5,579,29
"3030","14C",1,5,596,30
"3031","14C",1,5,434,31
"3032","14C",1,5,477,32
"3033","14C",1,5,536,33
"3034","14C",1,5,672,34
"3035","14C",1,5,622,35
"3036","14C",1,5,496,36
"3037","14C",1,5,725,37
"3038","14C",1,5,631,38
"3039","14C",1,5,610,39
"3040","14C",1,5,526,40
"3041","14C",1,5,536,41
"3042","14C",1,5,765,42
"3043","14C",1,5,530,43
"3044","14C",1,5,598,44
"3045","14C",1,5,647,45
"3046","14C",1,5,494,46
"3047","14C",1,5,777,47
"3048","14C",1,5,596,48
"3049","14C",1,5,752,49
"3050","14C",1,5,622,50
"3051","14C",1,5,576,51
"3052","14C",1,5,563,52
"3053","14C",1,5,708,53
"3054","14C",1,5,556,54
"3055","14C",1,5,690,55
"3056","14C",1,5,715,56
"3057","14C",1,5,652,57
"3058","14C",1,5,667,58
"3059","14C",1,5,537,59
"3060","14C",1,5,575,60
"3061","14C",1,5,622,61
"3062","14C",1,5,576,62
"3063","14C",1,5,661,63
"3064","14C",1,5,692,64
"3065","14C",1,5,583,65
"3066","14C",1,5,457,66
"3067","14C",1,5,706,67
"3068","14C",1,5,510,68
"3069","14C",1,5,425,69
"3070","14C",1,5,580,70
"3071","14C",1,5,749,71
"3072","14C",1,5,504,72
"3073","14C",1,5,539,73
"3074","14C",1,5,652,74
"3075","14C",1,5,880,75
"3076","14C",1,5,844,76
"3077","14C",1,5,680,77
"3078","14C",1,5,653,78
"3079","14C",1,5,578,79
"3080","14C",1,5,563,80
"3081","14C",1,5,630,81
"3082","14C",1,5,649,82
"3083","14C",1,5,632,83
"3084","14C",1,5,573,84
"3085","14C",1,5,615,85
"3086","14C",1,5,616,86
"3087","14C",1,5,680,87
"3088","14C",1,5,597,88
"3089","14C",1,5,513,89
"3090","14C",1,5,517,90
"3091","14C",1,5,714,91
"3092","14C",1,5,533,92
"3093","14C",1,5,611,93
"3094","14C",1,5,746,94
"3095","14C",1,5,554,95
"3096","14C",1,5,480,96
"3097","14C",1,5,543,97
"3098","14C",1,5,599,98
"3099","14C",1,5,542,99
"3100","14C",1,5,608,100
"3101","14C",2,5,458,1
"3102","14C",2,5,566,2
"3103","14C",2,5,559,3
"3104","14C",2,5,681,4
"3105","14C",2,5,761,5
"3106","14C",2,5,360,6
"3107","14C",2,5,710,7
"3108","14C",2,5,388,8
"3109","14C",2,5,646,9
"3110","14C",2,5,675,10
"3111","14C",2,5,642,11
"3112","14C",2,5,599,12
"3113","14C",2,5,586,13
"3114","14C",2,5,614,14
"3115","14C",2,5,601,15
"3116","14C",2,5,442,16
"3117","14C",2,5,549,17
"3118","14C",2,5,607,18
"3119","14C",2,5,464,19
"3120","14C",2,5,635,20
"3121","14C",2,5,575,21
"3122","14C",2,5,528,22
"3123","14C",2,5,651,23
"3124","14C",2,5,572,24
"3125","14C",2,5,556,25
"3126","14C",2,5,414,26
"3127","14C",2,5,750,27
"3128","14C",2,5,632,28
"3129","14C",2,5,532,29
"3130","14C",2,5,643,30
"3131","14C",2,5,733,31
"3132","14C",2,5,742,32
"3133","14C",2,5,642,33
"3134","14C",2,5,647,34
"3135","14C",2,5,758,35
"3136","14C",2,5,494,36
"3137","14C",2,5,563,37
"3138","14C",2,5,552,38
"3139","14C",2,5,478,39
"3140","14C",2,5,530,40
"3141","14C",2,5,472,41
"3142","14C",2,5,595,42
"3143","14C",2,5,648,43
"3144","14C",2,5,431,44
"3145","14C",2,5,672,45
"3146","14C",2,5,550,46
"3147","14C",2,5,499,47
"3148","14C",2,5,624,48
"3149","14C",2,5,616,49
"3150","14C",2,5,555,50
"3151","14C",2,5,512,51
"3152","14C",2,5,627,52
"3153","14C",2,5,710,53
"3154","14C",2,5,510,54
"3155","14C",2,5,370,55
"3156","14C",2,5,657,56
"3157","14C",2,5,571,57
"3158","14C",2,5,490,58
"3159","14C",2,5,597,59
"3160","14C",2,5,447,60
"3161","14C",2,5,516,61
"3162","14C",2,5,462,62
"3163","14C",2,5,566,63
"3164","14C",2,5,544,64
"3165","14C",2,5,609,65
"3166","14C",2,5,633,66
"3167","14C",2,5,663,67
"3168","14C",2,5,621,68
"3169","14C",2,5,561,69
"3170","14C",2,5,494,70
"3171","14C",2,5,778,71
"3172","14C",2,5,706,72
"3173","14C",2,5,651,73
"3174","14C",2,5,558,74
"3175","14C",2,5,567,75
"3176","14C",2,5,473,76
"3177","14C",2,5,677,77
"3178","14C",2,5,427,78
"3179","14C",2,5,757,79
"3180","14C",2,5,452,80
"3181","14C",2,5,465,81
"3182","14C",2,5,536,82
"3183","14C",2,5,686,83
"3184","14C",2,5,462,84
"3185","14C",2,5,600,85
"3186","14C",2,5,734,86
"3187","14C",2,5,601,87
"3188","14C",2,5,499,88
"3189","14C",2,5,760,89
"3190","14C",2,5,507,90
"3191","14C",2,5,590,91
"3192","14C",2,5,498,92
"3193","14C",2,5,469,93
"3194","14C",2,5,583,94
"3195","14C",2,5,559,95
"3196","14C",2,5,613,96
"3197","14C",2,5,688,97
"3198","14C",2,5,427,98
"3199","14C",2,5,577,99
"3200","14C",2,5,439,100
"3201","14C",3,5,543,1
"3202","14C",3,5,850,2
"3203","14C",3,5,883,3
"3204","14C",3,5,887,4
"3205","14C",3,5,827,5
"3206","14C",3,5,951,6
"3207","14C",3,5,928,7
"3208","14C",3,5,743,8
"3209","14C",3,5,980,9
"3210","14C",3,5,588,10
"3211","14C",3,5,876,11
"3212","14C",3,5,873,12
"3213","14C",3,5,866,13
"3214","14C",3,5,736,14
"3215","14C",3,5,1063,15
"3216","14C",3,5,818,16
"3217","14C",3,5,861,17
"3218","14C",3,5,820,18
"3219","14C",3,5,908,19
"3220","14C",3,5,811,20
"3221","14C",3,5,964,21
"3222","14C",3,5,921,22
"3223","14C",3,5,702,23
"3224","14C",3,5,833,24
"3225","14C",3,5,996,25
"3226","14C",3,5,915,26
"3227","14C",3,5,791,27
"3228","14C",3,5,794,28
"3229","14C",3,5,906,29
"3230","14C",3,5,759,30
"3231","14C",3,5,811,31
"3232","14C",3,5,873,32
"3233","14C",3,5,659,33
"3234","14C",3,5,882,34
"3235","14C",3,5,1232,35
"3236","14C",3,5,800,36
"3237","14C",3,5,889,37
"3238","14C",3,5,725,38
"3239","14C",3,5,802,39
"3240","14C",3,5,856,40
"3241","14C",3,5,814,41
"3242","14C",3,5,724,42
"3243","14C",3,5,796,43
"3244","14C",3,5,911,44
"3245","14C",3,5,819,45
"3246","14C",3,5,760,46
"3247","14C",3,5,788,47
"3248","14C",3,5,775,48
"3249","14C",3,5,749,49
"3250","14C",3,5,933,50
"3251","14C",3,5,779,51
"3252","14C",3,5,868,52
"3253","14C",3,5,804,53
"3254","14C",3,5,764,54
"3255","14C",3,5,893,55
"3256","14C",3,5,910,56
"3257","14C",3,5,664,57
"3258","14C",3,5,591,58
"3259","14C",3,5,939,59
"3260","14C",3,5,896,60
"3261","14C",3,5,948,61
"3262","14C",3,5,796,62
"3263","14C",3,5,806,63
"3264","14C",3,5,867,64
"3265","14C",3,5,1050,65
"3266","14C",3,5,911,66
"3267","14C",3,5,825,67
"3268","14C",3,5,1002,68
"3269","14C",3,5,812,69
"3270","14C",3,5,935,70
"3271","14C",3,5,897,71
"3272","14C",3,5,864,72
"3273","14C",3,5,967,73
"3274","14C",3,5,853,74
"3275","14C",3,5,730,75
"3276","14C",3,5,739,76
"3277","14C",3,5,672,77
"3278","14C",3,5,874,78
"3279","14C",3,5,1027,79
"3280","14C",3,5,838,80
"3281","14C",3,5,741,81
"3282","14C",3,5,722,82
"3283","14C",3,5,997,83
"3284","14C",3,5,875,84
"3285","14C",3,5,982,85
"3286","14C",3,5,956,86
"3287","14C",3,5,936,87
"3288","14C",3,5,740,88
"3289","14C",3,5,917,89
"3290","14C",3,5,716,90
"3291","14C",3,5,625,91
"3292","14C",3,5,788,92
"3293","14C",3,5,832,93
"3294","14C",3,5,875,94
"3295","14C",3,5,827,95
"3296","14C",3,5,882,96
"3297","14C",3,5,831,97
"3298","14C",3,5,999,98
"3299","14C",3,5,837,99
"3300","14C",3,5,867,100
"3301","14C",4,5,417,1
"3302","14C",4,5,605,2
"3303","14C",4,5,488,3
"3304","14C",4,5,667,4
"3305","14C",4,5,556,5
"3306","14C",4,5,585,6
"3307","14C",4,5,461,7
"3308","14C",4,5,463,8
"3309","14C",4,5,400,9
"3310","14C",4,5,442,10
"3311","14C",4,5,562,11
"3312","14C",4,5,546,12
"3313","14C",4,5,533,13
"3314","14C",4,5,453,14
"3315","14C",4,5,544,15
"3316","14C",4,5,469,16
"3317","14C",4,5,384,17
"3318","14C",4,5,423,18
"3319","14C",4,5,536,19
"3320","14C",4,5,482,20
"3321","14C",4,5,487,21
"3322","14C",4,5,414,22
"3323","14C",4,5,499,23
"3324","14C",4,5,434,24
"3325","14C",4,5,511,25
"3326","14C",4,5,570,26
"3327","14C",4,5,482,27
"3328","14C",4,5,378,28
"3329","14C",4,5,510,29
"3330","14C",4,5,605,30
"3331","14C",4,5,529,31
"3332","14C",4,5,431,32
"3333","14C",4,5,334,33
"3334","14C",4,5,437,34
"3335","14C",4,5,491,35
"3336","14C",4,5,569,36
"3337","14C",4,5,532,37
"3338","14C",4,5,496,38
"3339","14C",4,5,364,39
"3340","14C",4,5,469,40
"3341","14C",4,5,427,41
"3342","14C",4,5,403,42
"3343","14C",4,5,547,43
"3344","14C",4,5,711,44
"3345","14C",4,5,469,45
"3346","14C",4,5,518,46
"3347","14C",4,5,467,47
"3348","14C",4,5,572,48
"3349","14C",4,5,413,49
"3350","14C",4,5,431,50
"3351","14C",4,5,427,51
"3352","14C",4,5,675,52
"3353","14C",4,5,588,53
"3354","14C",4,5,395,54
"3355","14C",4,5,368,55
"3356","14C",4,5,473,56
"3357","14C",4,5,684,57
"3358","14C",4,5,481,58
"3359","14C",4,5,583,59
"3360","14C",4,5,434,60
"3361","14C",4,5,397,61
"3362","14C",4,5,356,62
"3363","14C",4,5,570,63
"3364","14C",4,5,366,64
"3365","14C",4,5,376,65
"3366","14C",4,5,303,66
"3367","14C",4,5,421,67
"3368","14C",4,5,540,68
"3369","14C",4,5,720,69
"3370","14C",4,5,428,70
"3371","14C",4,5,396,71
"3372","14C",4,5,408,72
"3373","14C",4,5,554,73
"3374","14C",4,5,844,74
"3375","14C",4,5,473,75
"3376","14C",4,5,413,76
"3377","14C",4,5,492,77
"3378","14C",4,5,521,78
"3379","14C",4,5,487,79
"3380","14C",4,5,531,80
"3381","14C",4,5,466,81
"3382","14C",4,5,541,82
"3383","14C",4,5,565,83
"3384","14C",4,5,628,84
"3385","14C",4,5,330,85
"3386","14C",4,5,467,86
"3387","14C",4,5,514,87
"3388","14C",4,5,474,88
"3389","14C",4,5,441,89
"3390","14C",4,5,477,90
"3391","14C",4,5,396,91
"3392","14C",4,5,541,92
"3393","14C",4,5,469,93
"3394","14C",4,5,562,94
"3395","14C",4,5,642,95
"3396","14C",4,5,478,96
"3397","14C",4,5,556,97
"3398","14C",4,5,580,98
"3399","14C",4,5,548,99
"3400","14C",4,5,479,100
"3401","14C",5,5,410,1
"3402","14C",5,5,556,2
"3403","14C",5,5,467,3
"3404","14C",5,5,365,4
"3405","14C",5,5,315,5
"3406","14C",5,5,432,6
"3407","14C",5,5,410,7
"3408","14C",5,5,343,8
"3409","14C",5,5,310,9
"3410","14C",5,5,359,10
"3411","14C",5,5,266,11
"3412","14C",5,5,296,12
"3413","14C",5,5,343,13
"3414","14C",5,5,377,14
"3415","14C",5,5,312,15
"3416","14C",5,5,397,16
"3417","14C",5,5,357,17
"3418","14C",5,5,270,18
"3419","14C",5,5,370,19
"3420","14C",5,5,261,20
"3421","14C",5,5,255,21
"3422","14C",5,5,444,22
"3423","14C",5,5,350,23
"3424","14C",5,5,518,24
"3425","14C",5,5,266,25
"3426","14C",5,5,392,26
"3427","14C",5,5,344,27
"3428","14C",5,5,323,28
"3429","14C",5,5,404,29
"3430","14C",5,5,350,30
"3431","14C",5,5,270,31
"3432","14C",5,5,310,32
"3433","14C",5,5,233,33
"3434","14C",5,5,291,34
"3435","14C",5,5,320,35
"3436","14C",5,5,279,36
"3437","14C",5,5,388,37
"3438","14C",5,5,370,38
"3439","14C",5,5,399,39
"3440","14C",5,5,309,40
"3441","14C",5,5,242,41
"3442","14C",5,5,173,42
"3443","14C",5,5,350,43
"3444","14C",5,5,368,44
"3445","14C",5,5,470,45
"3446","14C",5,5,275,46
"3447","14C",5,5,311,47
"3448","14C",5,5,321,48
"3449","14C",5,5,382,49
"3450","14C",5,5,247,50
"3451","14C",5,5,188,51
"3452","14C",5,5,309,52
"3453","14C",5,5,253,53
"3454","14C",5,5,204,54
"3455","14C",5,5,382,55
"3456","14C",5,5,470,56
"3457","14C",5,5,277,57
"3458","14C",5,5,509,58
"3459","14C",5,5,292,59
"3460","14C",5,5,442,60
"3461","14C",5,5,427,61
"3462","14C",5,5,437,62
"3463","14C",5,5,305,63
"3464","14C",5,5,323,64
"3465","14C",5,5,346,65
"3466","14C",5,5,212,66
"3467","14C",5,5,367,67
"3468","14C",5,5,341,68
"3469","14C",5,5,409,69
"3470","14C",5,5,327,70
"3471","14C",5,5,225,71
"3472","14C",5,5,435,72
"3473","14C",5,5,319,73
"3474","14C",5,5,378,74
"3475","14C",5,5,371,75
"3476","14C",5,5,345,76
"3477","14C",5,5,338,77
"3478","14C",5,5,222,78
"3479","14C",5,5,339,79
"3480","14C",5,5,375,80
"3481","14C",5,5,212,81
"3482","14C",5,5,480,82
"3483","14C",5,5,243,83
"3484","14C",5,5,362,84
"3485","14C",5,5,245,85
"3486","14C",5,5,355,86
"3487","14C",5,5,326,87
"3488","14C",5,5,450,88
"3489","14C",5,5,454,89
"3490","14C",5,5,274,90
"3491","14C",5,5,409,91
"3492","14C",5,5,266,92
"3493","14C",5,5,268,93
"3494","14C",5,5,250,94
"3495","14C",5,5,330,95
"3496","14C",5,5,324,96
"3497","14C",5,5,365,97
"3498","14C",5,5,285,98
"3499","14C",5,5,309,99
"3500","14C",5,5,286,100
"3501","14C",6,5,525,1
"3502","14C",6,5,306,2
"3503","14C",6,5,400,3
"3504","14C",6,5,365,4
"3505","14C",6,5,513,5
"3506","14C",6,5,344,6
"3507","14C",6,5,490,7
"3508","14C",6,5,444,8
"3509","14C",6,5,434,9
"3510","14C",6,5,585,10
"3511","14C",6,5,486,11
"3512","14C",6,5,426,12
"3513","14C",6,5,413,13
"3514","14C",6,5,496,14
"3515","14C",6,5,425,15
"3516","14C",6,5,554,16
"3517","14C",6,5,542,17
"3518","14C",6,5,415,18
"3519","14C",6,5,520,19
"3520","14C",6,5,576,20
"3521","14C",6,5,551,21
"3522","14C",6,5,441,22
"3523","14C",6,5,440,23
"3524","14C",6,5,477,24
"3525","14C",6,5,606,25
"3526","14C",6,5,435,26
"3527","14C",6,5,528,27
"3528","14C",6,5,394,28
"3529","14C",6,5,289,29
"3530","14C",6,5,517,30
"3531","14C",6,5,503,31
"3532","14C",6,5,558,32
"3533","14C",6,5,434,33
"3534","14C",6,5,455,34
"3535","14C",6,5,507,35
"3536","14C",6,5,645,36
"3537","14C",6,5,527,37
"3538","14C",6,5,518,38
"3539","14C",6,5,346,39
"3540","14C",6,5,499,40
"3541","14C",6,5,436,41
"3542","14C",6,5,411,42
"3543","14C",6,5,374,43
"3544","14C",6,5,427,44
"3545","14C",6,5,375,45
"3546","14C",6,5,423,46
"3547","14C",6,5,353,47
"3548","14C",6,5,688,48
"3549","14C",6,5,490,49
"3550","14C",6,5,517,50
"3551","14C",6,5,488,51
"3552","14C",6,5,443,52
"3553","14C",6,5,472,53
"3554","14C",6,5,435,54
"3555","14C",6,5,415,55
"3556","14C",6,5,490,56
"3557","14C",6,5,441,57
"3558","14C",6,5,308,58
"3559","14C",6,5,543,59
"3560","14C",6,5,443,60
"3561","14C",6,5,274,61
"3562","14C",6,5,438,62
"3563","14C",6,5,598,63
"3564","14C",6,5,382,64
"3565","14C",6,5,373,65
"3566","14C",6,5,420,66
"3567","14C",6,5,313,67
"3568","14C",6,5,467,68
"3569","14C",6,5,515,69
"3570","14C",6,5,476,70
"3571","14C",6,5,452,71
"3572","14C",6,5,423,72
"3573","14C",6,5,586,73
"3574","14C",6,5,323,74
"3575","14C",6,5,471,75
"3576","14C",6,5,511,76
"3577","14C",6,5,404,77
"3578","14C",6,5,310,78
"3579","14C",6,5,390,79
"3580","14C",6,5,471,80
"3581","14C",6,5,366,81
"3582","14C",6,5,541,82
"3583","14C",6,5,472,83
"3584","14C",6,5,313,84
"3585","14C",6,5,460,85
"3586","14C",6,5,501,86
"3587","14C",6,5,487,87
"3588","14C",6,5,410,88
"3589","14C",6,5,386,89
"3590","14C",6,5,446,90
"3591","14C",6,5,404,91
"3592","14C",6,5,335,92
"3593","14C",6,5,581,93
"3594","14C",6,5,457,94
"3595","14C",6,5,521,95
"3596","14C",6,5,404,96
"3597","14C",6,5,583,97
"3598","14C",6,5,606,98
"3599","14C",6,5,396,99
"3600","14C",6,5,431,100
"3601","20C",6,7,375,1
"3602","20C",6,7,370,2
"3603","20C",6,7,545,3
"3604","20C",6,7,398,4
"3605","20C",6,7,582,5
"3606","20C",6,7,484,6
"3607","20C",6,7,527,7
"3608","20C",6,7,411,8
"3609","20C",6,7,423,9
"3610","20C",6,7,624,10
"3611","20C",6,7,330,11
"3612","20C",6,7,405,12
"3613","20C",6,7,409,13
"3614","20C",6,7,401,14
"3615","20C",6,7,420,15
"3616","20C",6,7,427,16
"3617","20C",6,7,349,17
"3618","20C",6,7,508,18
"3619","20C",6,7,596,19
"3620","20C",6,7,404,20
"3621","20C",6,7,485,21
"3622","20C",6,7,543,22
"3623","20C",6,7,416,23
"3624","20C",6,7,326,24
"3625","20C",6,7,556,25
"3626","20C",6,7,419,26
"3627","20C",6,7,396,27
"3628","20C",6,7,426,28
"3629","20C",6,7,319,29
"3630","20C",6,7,400,30
"3631","20C",6,7,506,31
"3632","20C",6,7,454,32
"3633","20C",6,7,497,33
"3634","20C",6,7,390,34
"3635","20C",6,7,429,35
"3636","20C",6,7,437,36
"3637","20C",6,7,474,37
"3638","20C",6,7,356,38
"3639","20C",6,7,365,39
"3640","20C",6,7,289,40
"3641","20C",6,7,495,41
"3642","20C",6,7,313,42
"3643","20C",6,7,492,43
"3644","20C",6,7,525,44
"3645","20C",6,7,425,45
"3646","20C",6,7,516,46
"3647","20C",6,7,484,47
"3648","20C",6,7,406,48
"3649","20C",6,7,501,49
"3650","20C",6,7,367,50
"3651","20C",6,7,298,51
"3652","20C",6,7,460,52
"3653","20C",6,7,377,53
"3654","20C",6,7,586,54
"3655","20C",6,7,449,55
"3656","20C",6,7,456,56
"3657","20C",6,7,395,57
"3658","20C",6,7,419,58
"3659","20C",6,7,425,59
"3660","20C",6,7,594,60
"3661","20C",6,7,338,61
"3662","20C",6,7,593,62
"3663","20C",6,7,448,63
"3664","20C",6,7,479,64
"3665","20C",6,7,536,65
"3666","20C",6,7,441,66
"3667","20C",6,7,553,67
"3668","20C",6,7,469,68
"3669","20C",6,7,532,69
"3670","20C",6,7,389,70
"3671","20C",6,7,542,71
"3672","20C",6,7,430,72
"3673","20C",6,7,699,73
"3674","20C",6,7,406,74
"3675","20C",6,7,327,75
"3676","20C",6,7,481,76
"3677","20C",6,7,539,77
"3678","20C",6,7,364,78
"3679","20C",6,7,393,79
"3680","20C",6,7,342,80
"3681","20C",6,7,535,81
"3682","20C",6,7,427,82
"3683","20C",6,7,369,83
"3684","20C",6,7,534,84
"3685","20C",6,7,496,85
"3686","20C",6,7,372,86
"3687","20C",6,7,464,87
"3688","20C",6,7,539,88
"3689","20C",6,7,412,89
"3690","20C",6,7,358,90
"3691","20C",6,7,421,91
"3692","20C",6,7,467,92
"3693","20C",6,7,388,93
"3694","20C",6,7,345,94
"3695","20C",6,7,369,95
"3696","20C",6,7,354,96
"3697","20C",6,7,419,97
"3698","20C",6,7,489,98
"3699","20C",6,7,428,99
"3700","20C",6,7,334,100
"3701","20C",5,7,716,1
"3702","20C",5,7,794,2
"3703","20C",5,7,569,3
"3704","20C",5,7,631,4
"3705","20C",5,7,683,5
"3706","20C",5,7,815,6
"3707","20C",5,7,547,7
"3708","20C",5,7,732,8
"3709","20C",5,7,928,9
"3710","20C",5,7,574,10
"3711","20C",5,7,490,11
"3712","20C",5,7,772,12
"3713","20C",5,7,695,13
"3714","20C",5,7,853,14
"3715","20C",5,7,818,15
"3716","20C",5,7,600,16
"3717","20C",5,7,656,17
"3718","20C",5,7,628,18
"3719","20C",5,7,735,19
"3720","20C",5,7,842,20
"3721","20C",5,7,860,21
"3722","20C",5,7,803,22
"3723","20C",5,7,603,23
"3724","20C",5,7,738,24
"3725","20C",5,7,843,25
"3726","20C",5,7,691,26
"3727","20C",5,7,705,27
"3728","20C",5,7,724,28
"3729","20C",5,7,529,29
"3730","20C",5,7,712,30
"3731","20C",5,7,667,31
"3732","20C",5,7,931,32
"3733","20C",5,7,803,33
"3734","20C",5,7,752,34
"3735","20C",5,7,641,35
"3736","20C",5,7,800,36
"3737","20C",5,7,674,37
"3738","20C",5,7,745,38
"3739","20C",5,7,750,39
"3740","20C",5,7,773,40
"3741","20C",5,7,655,41
"3742","20C",5,7,704,42
"3743","20C",5,7,718,43
"3744","20C",5,7,768,44
"3745","20C",5,7,690,45
"3746","20C",5,7,689,46
"3747","20C",5,7,762,47
"3748","20C",5,7,927,48
"3749","20C",5,7,628,49
"3750","20C",5,7,865,50
"3751","20C",5,7,884,51
"3752","20C",5,7,672,52
"3753","20C",5,7,901,53
"3754","20C",5,7,808,54
"3755","20C",5,7,645,55
"3756","20C",5,7,758,56
"3757","20C",5,7,641,57
"3758","20C",5,7,617,58
"3759","20C",5,7,667,59
"3760","20C",5,7,751,60
"3761","20C",5,7,760,61
"3762","20C",5,7,767,62
"3763","20C",5,7,734,63
"3764","20C",5,7,631,64
"3765","20C",5,7,719,65
"3766","20C",5,7,891,66
"3767","20C",5,7,605,67
"3768","20C",5,7,670,68
"3769","20C",5,7,662,69
"3770","20C",5,7,843,70
"3771","20C",5,7,864,71
"3772","20C",5,7,743,72
"3773","20C",5,7,838,73
"3774","20C",5,7,558,74
"3775","20C",5,7,633,75
"3776","20C",5,7,676,76
"3777","20C",5,7,717,77
"3778","20C",5,7,642,78
"3779","20C",5,7,695,79
"3780","20C",5,7,905,80
"3781","20C",5,7,832,81
"3782","20C",5,7,905,82
"3783","20C",5,7,601,83
"3784","20C",5,7,633,84
"3785","20C",5,7,699,85
"3786","20C",5,7,823,86
"3787","20C",5,7,929,87
"3788","20C",5,7,801,88
"3789","20C",5,7,909,89
"3790","20C",5,7,734,90
"3791","20C",5,7,874,91
"3792","20C",5,7,758,92
"3793","20C",5,7,871,93
"3794","20C",5,7,883,94
"3795","20C",5,7,806,95
"3796","20C",5,7,667,96
"3797","20C",5,7,769,97
"3798","20C",5,7,820,98
"3799","20C",5,7,1013,99
"3800","20C",5,7,426,100
"3801","20C",4,7,513,1
"3802","20C",4,7,259,2
"3803","20C",4,7,314,3
"3804","20C",4,7,397,4
"3805","20C",4,7,418,5
"3806","20C",4,7,345,6
"3807","20C",4,7,349,7
"3808","20C",4,7,366,8
"3809","20C",4,7,385,9
"3810","20C",4,7,352,10
"3811","20C",4,7,275,11
"3812","20C",4,7,401,12
"3813","20C",4,7,357,13
"3814","20C",4,7,371,14
"3815","20C",4,7,281,15
"3816","20C",4,7,422,16
"3817","20C",4,7,369,17
"3818","20C",4,7,383,18
"3819","20C",4,7,318,19
"3820","20C",4,7,284,20
"3821","20C",4,7,352,21
"3822","20C",4,7,351,22
"3823","20C",4,7,395,23
"3824","20C",4,7,393,24
"3825","20C",4,7,373,25
"3826","20C",4,7,396,26
"3827","20C",4,7,502,27
"3828","20C",4,7,384,28
"3829","20C",4,7,474,29
"3830","20C",4,7,344,30
"3831","20C",4,7,321,31
"3832","20C",4,7,458,32
"3833","20C",4,7,390,33
"3834","20C",4,7,404,34
"3835","20C",4,7,370,35
"3836","20C",4,7,472,36
"3837","20C",4,7,399,37
"3838","20C",4,7,316,38
"3839","20C",4,7,312,39
"3840","20C",4,7,436,40
"3841","20C",4,7,331,41
"3842","20C",4,7,339,42
"3843","20C",4,7,226,43
"3844","20C",4,7,399,44
"3845","20C",4,7,306,45
"3846","20C",4,7,351,46
"3847","20C",4,7,336,47
"3848","20C",4,7,447,48
"3849","20C",4,7,378,49
"3850","20C",4,7,475,50
"3851","20C",4,7,352,51
"3852","20C",4,7,412,52
"3853","20C",4,7,409,53
"3854","20C",4,7,377,54
"3855","20C",4,7,463,55
"3856","20C",4,7,272,56
"3857","20C",4,7,392,57
"3858","20C",4,7,449,58
"3859","20C",4,7,268,59
"3860","20C",4,7,401,60
"3861","20C",4,7,485,61
"3862","20C",4,7,385,62
"3863","20C",4,7,274,63
"3864","20C",4,7,346,64
"3865","20C",4,7,380,65
"3866","20C",4,7,200,66
"3867","20C",4,7,326,67
"3868","20C",4,7,390,68
"3869","20C",4,7,348,69
"3870","20C",4,7,284,70
