day,raw_count,sim_count,jar_id,rep_id,treatment,site
12,25,358,45,377,20C,PW
14,18,287,45,377,20C,PW
1,24,621,45,378,20C,PW
4,35,569,45,378,20C,PW
7,30,544,45,378,20C,PW
10,17,344,45,378,20C,PW
12,25,306,45,378,20C,PW
14,18,249,45,378,20C,PW
1,24,705,45,379,20C,PW
4,35,593,45,379,20C,PW
7,30,556,45,379,20C,PW
10,17,385,45,379,20C,PW
12,25,374,45,379,20C,PW
14,18,223,45,379,20C,PW
1,24,631,45,380,20C,PW
4,35,512,45,380,20C,PW
7,30,395,45,380,20C,PW
10,17,351,45,380,20C,PW
12,25,328,45,380,20C,PW
14,18,269,45,380,20C,PW
1,24,545,45,381,20C,PW
4,35,476,45,381,20C,PW
7,30,462,45,381,20C,PW
10,17,422,45,381,20C,PW
12,25,357,45,381,20C,PW
14,18,254,45,381,20C,PW
1,24,513,45,382,20C,PW
4,35,496,45,382,20C,PW
7,30,452,45,382,20C,PW
10,17,427,45,382,20C,PW
12,25,387,45,382,20C,PW
14,18,306,45,382,20C,PW
1,24,629,45,383,20C,PW
4,35,505,45,383,20C,PW
7,30,475,45,383,20C,PW
10,17,356,45,383,20C,PW
12,25,341,45,383,20C,PW
14,18,312,45,383,20C,PW
1,24,515,45,384,20C,PW
4,35,457,45,384,20C,PW
7,30,422,45,384,20C,PW
10,17,414,45,384,20C,PW
12,25,366,45,384,20C,PW
14,18,351,45,384,20C,PW
1,24,559,45,385,20C,PW
4,35,537,45,385,20C,PW
7,30,533,45,385,20C,PW
10,17,347,45,385,20C,PW
12,25,335,45,385,20C,PW
14,18,282,45,385,20C,PW
1,24,575,45,386,20C,PW
4,35,543,45,386,20C,PW
7,30,541,45,386,20C,PW
10,17,463,45,386,20C,PW
12,25,423,45,386,20C,PW
14,18,270,45,386,20C,PW
1,24,561,45,387,20C,PW
4,35,524,45,387,20C,PW
7,30,490,45,387,20C,PW
10,17,446,45,387,20C,PW
12,25,372,45,387,20C,PW
14,18,242,45,387,20C,PW
1,24,535,45,388,20C,PW
4,35,472,45,388,20C,PW
7,30,444,45,388,20C,PW
10,17,330,45,388,20C,PW
12,25,305,45,388,20C,PW
14,18,249,45,388,20C,PW
1,24,536,45,389,20C,PW
4,35,498,45,389,20C,PW
7,30,441,45,389,20C,PW
10,17,418,45,389,20C,PW
12,25,398,45,389,20C,PW
14,18,378,45,389,20C,PW
1,24,591,45,390,20C,PW
4,35,535,45,390,20C,PW
7,30,517,45,390,20C,PW
10,17,478,45,390,20C,PW
12,25,438,45,390,20C,PW
14,18,249,45,390,20C,PW
1,24,616,45,391,20C,PW
4,35,534,45,391,20C,PW
7,30,469,45,391,20C,PW
10,17,341,45,391,20C,PW
12,25,302,45,391,20C,PW
14,18,271,45,391,20C,PW
1,24,660,45,392,20C,PW
4,35,639,45,392,20C,PW
7,30,441,45,392,20C,PW
10,17,314,45,392,20C,PW
12,25,302,45,392,20C,PW
14,18,248,45,392,20C,PW
1,24,643,45,393,20C,PW
4,35,534,45,393,20C,PW
7,30,468,45,393,20C,PW
10,17,331,45,393,20C,PW
12,25,311,45,393,20C,PW
14,18,266,45,393,20C,PW
1,24,572,45,394,20C,PW
4,35,559,45,394,20C,PW
7,30,504,45,394,20C,PW
10,17,334,45,394,20C,PW
12,25,309,45,394,20C,PW
14,18,245,45,394,20C,PW
1,24,634,45,395,20C,PW
4,35,605,45,395,20C,PW
7,30,517,45,395,20C,PW
10,17,411,45,395,20C,PW
12,25,360,45,395,20C,PW
14,18,268,45,395,20C,PW
1,24,548,45,396,20C,PW
4,35,506,45,396,20C,PW
7,30,460,45,396,20C,PW
10,17,361,45,396,20C,PW
12,25,329,45,396,20C,PW
14,18,294,45,396,20C,PW
1,24,513,45,397,20C,PW
4,35,495,45,397,20C,PW
7,30,471,45,397,20C,PW
10,17,380,45,397,20C,PW
12,25,270,45,397,20C,PW
14,18,247,45,397,20C,PW
1,24,488,45,398,20C,PW
4,35,439,45,398,20C,PW
7,30,419,45,398,20C,PW
10,17,314,45,398,20C,PW
12,25,312,45,398,20C,PW
14,18,289,45,398,20C,PW
1,24,535,45,399,20C,PW
4,35,484,45,399,20C,PW
7,30,412,45,399,20C,PW
10,17,385,45,399,20C,PW
12,25,275,45,399,20C,PW
14,18,251,45,399,20C,PW
1,24,522,45,400,20C,PW
4,35,465,45,400,20C,PW
7,30,398,45,400,20C,PW
10,17,387,45,400,20C,PW
12,25,343,45,400,20C,PW
14,18,300,45,400,20C,PW
1,24,682,45,401,20C,PW
4,35,663,45,401,20C,PW
7,30,466,45,401,20C,PW
10,17,370,45,401,20C,PW
12,25,364,45,401,20C,PW
14,18,319,45,401,20C,PW
1,24,676,45,402,20C,PW
4,35,567,45,402,20C,PW
7,30,505,45,402,20C,PW
10,17,400,45,402,20C,PW
12,25,397,45,402,20C,PW
14,18,236,45,402,20C,PW
1,24,552,45,403,20C,PW
4,35,532,45,403,20C,PW
7,30,456,45,403,20C,PW
10,17,417,45,403,20C,PW
12,25,356,45,403,20C,PW
14,18,329,45,403,20C,PW
1,24,612,45,404,20C,PW
4,35,573,45,404,20C,PW
7,30,564,45,404,20C,PW
10,17,451,45,404,20C,PW
12,25,415,45,404,20C,PW
14,18,307,45,404,20C,PW
1,24,564,45,405,20C,PW
4,35,492,45,405,20C,PW
7,30,421,45,405,20C,PW
10,17,334,45,405,20C,PW
12,25,292,45,405,20C,PW
14,18,255,45,405,20C,PW
1,24,437,45,406,20C,PW
4,35,435,45,406,20C,PW
7,30,421,45,406,20C,PW
10,17,368,45,406,20C,PW
12,25,323,45,406,20C,PW
14,18,309,45,406,20C,PW
1,24,575,45,407,20C,PW
4,35,506,45,407,20C,PW
7,30,362,45,407,20C,PW
10,17,295,45,407,20C,PW
12,25,283,45,407,20C,PW
14,18,267,45,407,20C,PW
1,24,589,45,408,20C,PW
4,35,513,45,408,20C,PW
7,30,447,45,408,20C,PW
10,17,405,45,408,20C,PW
12,25,306,45,408,20C,PW
14,18,296,45,408,20C,PW
1,24,442,45,409,20C,PW
4,35,404,45,409,20C,PW
7,30,369,45,409,20C,PW
10,17,349,45,409,20C,PW
12,25,336,45,409,20C,PW
14,18,311,45,409,20C,PW
1,24,594,45,410,20C,PW
4,35,566,45,410,20C,PW
7,30,407,45,410,20C,PW
10,17,402,45,410,20C,PW
12,25,389,45,410,20C,PW
14,18,286,45,410,20C,PW
1,24,485,45,411,20C,PW
4,35,474,45,411,20C,PW
7,30,429,45,411,20C,PW
10,17,419,45,411,20C,PW
12,25,376,45,411,20C,PW
14,18,342,45,411,20C,PW
1,24,570,45,412,20C,PW
4,35,521,45,412,20C,PW
7,30,404,45,412,20C,PW
10,17,368,45,412,20C,PW
12,25,329,45,412,20C,PW
14,18,251,45,412,20C,PW
1,24,497,45,413,20C,PW
4,35,493,45,413,20C,PW
7,30,447,45,413,20C,PW
10,17,441,45,413,20C,PW
12,25,401,45,413,20C,PW
14,18,251,45,413,20C,PW
1,24,535,45,414,20C,PW
4,35,506,45,414,20C,PW
7,30,431,45,414,20C,PW
10,17,414,45,414,20C,PW
12,25,381,45,414,20C,PW
14,18,308,45,414,20C,PW
1,24,501,45,415,20C,PW
4,35,500,45,415,20C,PW
7,30,462,45,415,20C,PW
10,17,331,45,415,20C,PW
12,25,321,45,415,20C,PW
14,18,254,45,415,20C,PW
1,24,570,45,416,20C,PW
4,35,546,45,416,20C,PW
7,30,393,45,416,20C,PW
10,17,382,45,416,20C,PW
12,25,359,45,416,20C,PW
14,18,188,45,416,20C,PW
1,24,562,45,417,20C,PW
4,35,546,45,417,20C,PW
7,30,458,45,417,20C,PW
10,17,376,45,417,20C,PW
12,25,300,45,417,20C,PW
14,18,206,45,417,20C,PW
1,24,560,45,418,20C,PW
4,35,545,45,418,20C,PW
7,30,529,45,418,20C,PW
10,17,367,45,418,20C,PW
12,25,342,45,418,20C,PW
14,18,303,45,418,20C,PW
1,24,562,45,419,20C,PW
4,35,522,45,419,20C,PW
7,30,436,45,419,20C,PW
10,17,377,45,419,20C,PW
12,25,363,45,419,20C,PW
14,18,183,45,419,20C,PW
1,24,559,45,420,20C,PW
4,35,519,45,420,20C,PW
7,30,439,45,420,20C,PW
10,17,330,45,420,20C,PW
12,25,325,45,420,20C,PW
14,18,230,45,420,20C,PW
1,24,619,45,421,20C,PW
4,35,555,45,421,20C,PW
7,30,524,45,421,20C,PW
10,17,354,45,421,20C,PW
12,25,240,45,421,20C,PW
14,18,231,45,421,20C,PW
1,24,473,45,422,20C,PW
4,35,402,45,422,20C,PW
7,30,357,45,422,20C,PW
10,17,353,45,422,20C,PW
12,25,331,45,422,20C,PW
14,18,269,45,422,20C,PW
1,24,556,45,423,20C,PW
4,35,541,45,423,20C,PW
7,30,500,45,423,20C,PW
10,17,412,45,423,20C,PW
12,25,377,45,423,20C,PW
14,18,327,45,423,20C,PW
1,24,611,45,424,20C,PW
4,35,568,45,424,20C,PW
7,30,532,45,424,20C,PW
10,17,342,45,424,20C,PW
12,25,334,45,424,20C,PW
14,18,317,45,424,20C,PW
1,24,494,45,425,20C,PW
4,35,493,45,425,20C,PW
7,30,484,45,425,20C,PW
10,17,337,45,425,20C,PW
12,25,333,45,425,20C,PW
14,18,315,45,425,20C,PW
1,24,397,45,426,20C,PW
4,35,388,45,426,20C,PW
7,30,372,45,426,20C,PW
10,17,328,45,426,20C,PW
12,25,280,45,426,20C,PW
14,18,279,45,426,20C,PW
1,24,520,45,427,20C,PW
4,35,457,45,427,20C,PW
7,30,407,45,427,20C,PW
10,17,372,45,427,20C,PW
12,25,341,45,427,20C,PW
14,18,234,45,427,20C,PW
1,24,523,45,428,20C,PW
4,35,469,45,428,20C,PW
7,30,445,45,428,20C,PW
10,17,381,45,428,20C,PW
12,25,322,45,428,20C,PW
14,18,241,45,428,20C,PW
1,24,464,45,429,20C,PW
4,35,462,45,429,20C,PW
7,30,458,45,429,20C,PW
10,17,322,45,429,20C,PW
12,25,268,45,429,20C,PW
14,18,261,45,429,20C,PW
1,24,531,45,430,20C,PW
4,35,490,45,430,20C,PW
7,30,469,45,430,20C,PW
10,17,419,45,430,20C,PW
12,25,373,45,430,20C,PW
14,18,256,45,430,20C,PW
1,24,526,45,431,20C,PW
4,35,521,45,431,20C,PW
7,30,502,45,431,20C,PW
10,17,403,45,431,20C,PW
12,25,397,45,431,20C,PW
14,18,308,45,431,20C,PW
1,24,630,45,432,20C,PW
4,35,571,45,432,20C,PW
7,30,508,45,432,20C,PW
10,17,334,45,432,20C,PW
12,25,330,45,432,20C,PW
14,18,259,45,432,20C,PW
1,24,635,45,433,20C,PW
4,35,541,45,433,20C,PW
7,30,476,45,433,20C,PW
10,17,364,45,433,20C,PW
12,25,359,45,433,20C,PW
14,18,336,45,433,20C,PW
1,24,584,45,434,20C,PW
4,35,479,45,434,20C,PW
7,30,402,45,434,20C,PW
10,17,326,45,434,20C,PW
12,25,311,45,434,20C,PW
14,18,302,45,434,20C,PW
1,24,578,45,435,20C,PW
4,35,573,45,435,20C,PW
7,30,504,45,435,20C,PW
10,17,438,45,435,20C,PW
12,25,397,45,435,20C,PW
14,18,291,45,435,20C,PW
1,24,617,45,436,20C,PW
4,35,607,45,436,20C,PW
7,30,429,45,436,20C,PW
10,17,352,45,436,20C,PW
12,25,342,45,436,20C,PW
14,18,316,45,436,20C,PW
1,24,639,45,437,20C,PW
4,35,614,45,437,20C,PW
7,30,606,45,437,20C,PW
10,17,372,45,437,20C,PW
12,25,317,45,437,20C,PW
14,18,297,45,437,20C,PW
1,24,514,45,438,20C,PW
4,35,451,45,438,20C,PW
7,30,418,45,438,20C,PW
10,17,353,45,438,20C,PW
12,25,333,45,438,20C,PW
14,18,270,45,438,20C,PW
1,24,575,45,439,20C,PW
4,35,510,45,439,20C,PW
7,30,507,45,439,20C,PW
10,17,390,45,439,20C,PW
12,25,348,45,439,20C,PW
14,18,322,45,439,20C,PW
1,24,652,45,440,20C,PW
4,35,515,45,440,20C,PW
7,30,420,45,440,20C,PW
10,17,360,45,440,20C,PW
12,25,297,45,440,20C,PW
14,18,251,45,440,20C,PW
1,24,543,45,441,20C,PW
4,35,538,45,441,20C,PW
7,30,484,45,441,20C,PW
10,17,393,45,441,20C,PW
12,25,341,45,441,20C,PW
14,18,256,45,441,20C,PW
1,24,490,45,442,20C,PW
4,35,452,45,442,20C,PW
7,30,432,45,442,20C,PW
10,17,415,45,442,20C,PW
12,25,408,45,442,20C,PW
14,18,296,45,442,20C,PW
1,24,602,45,443,20C,PW
4,35,593,45,443,20C,PW
7,30,531,45,443,20C,PW
10,17,304,45,443,20C,PW
12,25,263,45,443,20C,PW
14,18,208,45,443,20C,PW
1,24,590,45,444,20C,PW
4,35,535,45,444,20C,PW
7,30,519,45,444,20C,PW
10,17,327,45,444,20C,PW
12,25,268,45,444,20C,PW
14,18,242,45,444,20C,PW
1,24,535,45,445,20C,PW
4,35,478,45,445,20C,PW
7,30,390,45,445,20C,PW
10,17,304,45,445,20C,PW
12,25,259,45,445,20C,PW
14,18,248,45,445,20C,PW
1,24,728,45,446,20C,PW
4,35,638,45,446,20C,PW
7,30,469,45,446,20C,PW
10,17,313,45,446,20C,PW
12,25,305,45,446,20C,PW
14,18,292,45,446,20C,PW
1,24,687,45,447,20C,PW
4,35,616,45,447,20C,PW
7,30,506,45,447,20C,PW
10,17,438,45,447,20C,PW
12,25,414,45,447,20C,PW
14,18,245,45,447,20C,PW
1,24,611,45,448,20C,PW
4,35,582,45,448,20C,PW
7,30,469,45,448,20C,PW
10,17,426,45,448,20C,PW
12,25,408,45,448,20C,PW
14,18,320,45,448,20C,PW
1,24,590,45,449,20C,PW
4,35,447,45,449,20C,PW
7,30,413,45,449,20C,PW
10,17,402,45,449,20C,PW
12,25,318,45,449,20C,PW
14,18,252,45,449,20C,PW
1,24,619,45,450,20C,PW
4,35,509,45,450,20C,PW
7,30,403,45,450,20C,PW
10,17,341,45,450,20C,PW
12,25,336,45,450,20C,PW
14,18,210,45,450,20C,PW
1,24,614,45,451,20C,PW
4,35,490,45,451,20C,PW
7,30,482,45,451,20C,PW
10,17,428,45,451,20C,PW
12,25,385,45,451,20C,PW
14,18,366,45,451,20C,PW
1,24,502,45,452,20C,PW
4,35,424,45,452,20C,PW
7,30,422,45,452,20C,PW
10,17,360,45,452,20C,PW
12,25,339,45,452,20C,PW
14,18,313,45,452,20C,PW
1,24,635,45,453,20C,PW
4,35,499,45,453,20C,PW
7,30,444,45,453,20C,PW
10,17,422,45,453,20C,PW
12,25,399,45,453,20C,PW
14,18,305,45,453,20C,PW
1,24,496,45,454,20C,PW
4,35,464,45,454,20C,PW
7,30,425,45,454,20C,PW
10,17,330,45,454,20C,PW
12,25,328,45,454,20C,PW
14,18,239,45,454,20C,PW
1,24,544,45,455,20C,PW
4,35,532,45,455,20C,PW
7,30,495,45,455,20C,PW
10,17,282,45,455,20C,PW
12,25,276,45,455,20C,PW
14,18,156,45,455,20C,PW
1,24,559,45,456,20C,PW
4,35,539,45,456,20C,PW
7,30,496,45,456,20C,PW
10,17,453,45,456,20C,PW
12,25,397,45,456,20C,PW
14,18,358,45,456,20C,PW
1,24,514,45,457,20C,PW
4,35,513,45,457,20C,PW
7,30,494,45,457,20C,PW
10,17,456,45,457,20C,PW
12,25,421,45,457,20C,PW
14,18,274,45,457,20C,PW
1,24,668,45,458,20C,PW
4,35,648,45,458,20C,PW
7,30,537,45,458,20C,PW
10,17,449,45,458,20C,PW
12,25,445,45,458,20C,PW
14,18,404,45,458,20C,PW
1,24,595,45,459,20C,PW
4,35,572,45,459,20C,PW
7,30,551,45,459,20C,PW
10,17,484,45,459,20C,PW
12,25,333,45,459,20C,PW
14,18,295,45,459,20C,PW
1,24,577,45,460,20C,PW
4,35,514,45,460,20C,PW
7,30,494,45,460,20C,PW
10,17,390,45,460,20C,PW
12,25,386,45,460,20C,PW
14,18,316,45,460,20C,PW
1,24,529,45,461,20C,PW
4,35,490,45,461,20C,PW
7,30,462,45,461,20C,PW
10,17,346,45,461,20C,PW
12,25,274,45,461,20C,PW
14,18,219,45,461,20C,PW
1,24,566,45,462,20C,PW
4,35,475,45,462,20C,PW
7,30,457,45,462,20C,PW
10,17,429,45,462,20C,PW
12,25,325,45,462,20C,PW
14,18,266,45,462,20C,PW
1,24,548,45,463,20C,PW
4,35,542,45,463,20C,PW
7,30,521,45,463,20C,PW
10,17,326,45,463,20C,PW
12,25,265,45,463,20C,PW
14,18,231,45,463,20C,PW
1,24,645,45,464,20C,PW
4,35,613,45,464,20C,PW
7,30,596,45,464,20C,PW
10,17,374,45,464,20C,PW
12,25,373,45,464,20C,PW
14,18,240,45,464,20C,PW
1,24,564,45,465,20C,PW
4,35,528,45,465,20C,PW
7,30,518,45,465,20C,PW
10,17,351,45,465,20C,PW
12,25,333,45,465,20C,PW
14,18,271,45,465,20C,PW
1,24,651,45,466,20C,PW
4,35,556,45,466,20C,PW
7,30,507,45,466,20C,PW
10,17,444,45,466,20C,PW
12,25,392,45,466,20C,PW
14,18,334,45,466,20C,PW
1,24,593,45,467,20C,PW
4,35,535,45,467,20C,PW
7,30,461,45,467,20C,PW
10,17,411,45,467,20C,PW
12,25,380,45,467,20C,PW
14,18,231,45,467,20C,PW
1,24,620,45,468,20C,PW
4,35,613,45,468,20C,PW
7,30,454,45,468,20C,PW
10,17,343,45,468,20C,PW
12,25,259,45,468,20C,PW
14,18,236,45,468,20C,PW
1,24,557,45,469,20C,PW
4,35,444,45,469,20C,PW
7,30,410,45,469,20C,PW
10,17,401,45,469,20C,PW
12,25,384,45,469,20C,PW
14,18,290,45,469,20C,PW
1,24,633,45,470,20C,PW
4,35,577,45,470,20C,PW
7,30,557,45,470,20C,PW
10,17,416,45,470,20C,PW
12,25,350,45,470,20C,PW
14,18,310,45,470,20C,PW
1,24,502,45,471,20C,PW
4,35,469,45,471,20C,PW
7,30,450,45,471,20C,PW
10,17,342,45,471,20C,PW
12,25,323,45,471,20C,PW
14,18,198,45,471,20C,PW
1,24,608,45,472,20C,PW
4,35,553,45,472,20C,PW
7,30,513,45,472,20C,PW
10,17,333,45,472,20C,PW
12,25,324,45,472,20C,PW
14,18,307,45,472,20C,PW
1,24,688,45,473,20C,PW
4,35,541,45,473,20C,PW
7,30,497,45,473,20C,PW
10,17,401,45,473,20C,PW
12,25,385,45,473,20C,PW
14,18,215,45,473,20C,PW
1,24,654,45,474,20C,PW
4,35,437,45,474,20C,PW
7,30,425,45,474,20C,PW
10,17,393,45,474,20C,PW
12,25,390,45,474,20C,PW
14,18,356,45,474,20C,PW
1,24,522,45,475,20C,PW
4,35,487,45,475,20C,PW
7,30,429,45,475,20C,PW
10,17,418,45,475,20C,PW
12,25,405,45,475,20C,PW
14,18,306,45,475,20C,PW
1,24,575,45,476,20C,PW
4,35,544,45,476,20C,PW
7,30,524,45,476,20C,PW
10,17,371,45,476,20C,PW
12,25,339,45,476,20C,PW
14,18,329,45,476,20C,PW
1,24,632,45,477,20C,PW
4,35,507,45,477,20C,PW
7,30,492,45,477,20C,PW
10,17,385,45,477,20C,PW
12,25,319,45,477,20C,PW
14,18,240,45,477,20C,PW
1,24,573,45,478,20C,PW
4,35,539,45,478,20C,PW
7,30,467,45,478,20C,PW
10,17,306,45,478,20C,PW
12,25,272,45,478,20C,PW
14,18,250,45,478,20C,PW
1,24,600,45,479,20C,PW
4,35,570,45,479,20C,PW
7,30,409,45,479,20C,PW
10,17,340,45,479,20C,PW
12,25,340,45,479,20C,PW
14,18,157,45,479,20C,PW
1,24,519,45,480,20C,PW
4,35,493,45,480,20C,PW
7,30,473,45,480,20C,PW
10,17,353,45,480,20C,PW
12,25,306,45,480,20C,PW
14,18,206,45,480,20C,PW
1,24,522,45,481,20C,PW
4,35,460,45,481,20C,PW
7,30,413,45,481,20C,PW
10,17,379,45,481,20C,PW
12,25,308,45,481,20C,PW
14,18,300,45,481,20C,PW
1,24,536,45,482,20C,PW
4,35,472,45,482,20C,PW
7,30,459,45,482,20C,PW
10,17,288,45,482,20C,PW
12,25,264,45,482,20C,PW
14,18,262,45,482,20C,PW
1,24,554,45,483,20C,PW
4,35,545,45,483,20C,PW
7,30,467,45,483,20C,PW
10,17,380,45,483,20C,PW
12,25,346,45,483,20C,PW
14,18,340,45,483,20C,PW
1,24,486,45,484,20C,PW
4,35,453,45,484,20C,PW
7,30,422,45,484,20C,PW
10,17,391,45,484,20C,PW
12,25,334,45,484,20C,PW
14,18,277,45,484,20C,PW
1,24,638,45,485,20C,PW
4,35,637,45,485,20C,PW
7,30,587,45,485,20C,PW
10,17,493,45,485,20C,PW
12,25,361,45,485,20C,PW
14,18,293,45,485,20C,PW
1,24,531,45,486,20C,PW
4,35,516,45,486,20C,PW
7,30,487,45,486,20C,PW
10,17,440,45,486,20C,PW
12,25,405,45,486,20C,PW
14,18,340,45,486,20C,PW
1,24,562,45,487,20C,PW
4,35,549,45,487,20C,PW
7,30,496,45,487,20C,PW
10,17,329,45,487,20C,PW
12,25,272,45,487,20C,PW
14,18,254,45,487,20C,PW
1,24,536,45,488,20C,PW
4,35,525,45,488,20C,PW
7,30,491,45,488,20C,PW
10,17,467,45,488,20C,PW
12,25,406,45,488,20C,PW
14,18,314,45,488,20C,PW
1,24,594,45,489,20C,PW
4,35,541,45,489,20C,PW
7,30,508,45,489,20C,PW
10,17,425,45,489,20C,PW
12,25,396,45,489,20C,PW
14,18,257,45,489,20C,PW
1,24,482,45,490,20C,PW
4,35,479,45,490,20C,PW
7,30,396,45,490,20C,PW
10,17,336,45,490,20C,PW
12,25,334,45,490,20C,PW
14,18,326,45,490,20C,PW
1,24,538,45,491,20C,PW
4,35,522,45,491,20C,PW
7,30,463,45,491,20C,PW
10,17,418,45,491,20C,PW
12,25,356,45,491,20C,PW
14,18,317,45,491,20C,PW
1,24,631,45,492,20C,PW
4,35,615,45,492,20C,PW
7,30,554,45,492,20C,PW
10,17,516,45,492,20C,PW
12,25,510,45,492,20C,PW
14,18,285,45,492,20C,PW
1,24,625,45,493,20C,PW
4,35,561,45,493,20C,PW
7,30,534,45,493,20C,PW
10,17,413,45,493,20C,PW
12,25,403,45,493,20C,PW
14,18,249,45,493,20C,PW
1,24,538,45,494,20C,PW
4,35,516,45,494,20C,PW
7,30,436,45,494,20C,PW
10,17,366,45,494,20C,PW
12,25,334,45,494,20C,PW
14,18,287,45,494,20C,PW
1,24,593,45,495,20C,PW
4,35,446,45,495,20C,PW
7,30,442,45,495,20C,PW
10,17,365,45,495,20C,PW
12,25,330,45,495,20C,PW
14,18,306,45,495,20C,PW
1,24,738,45,496,20C,PW
4,35,605,45,496,20C,PW
7,30,547,45,496,20C,PW
10,17,342,45,496,20C,PW
12,25,277,45,496,20C,PW
14,18,222,45,496,20C,PW
1,24,580,45,497,20C,PW
4,35,517,45,497,20C,PW
7,30,487,45,497,20C,PW
10,17,419,45,497,20C,PW
12,25,303,45,497,20C,PW
14,18,222,45,497,20C,PW
1,24,671,45,498,20C,PW
4,35,582,45,498,20C,PW
7,30,505,45,498,20C,PW
10,17,350,45,498,20C,PW
12,25,336,45,498,20C,PW
14,18,184,45,498,20C,PW
1,24,690,45,499,20C,PW
4,35,629,45,499,20C,PW
7,30,516,45,499,20C,PW
10,17,364,45,499,20C,PW
12,25,354,45,499,20C,PW
14,18,185,45,499,20C,PW
1,24,630,45,500,20C,PW
4,35,563,45,500,20C,PW
7,30,465,45,500,20C,PW
10,17,386,45,500,20C,PW
12,25,380,45,500,20C,PW
14,18,192,45,500,20C,PW
1,46,670,48,301,20C,PW
4,31,488,48,301,20C,PW
7,16,418,48,301,20C,PW
10,27,390,48,301,20C,PW
12,10,361,48,301,20C,PW
14,22,189,48,301,20C,PW
1,46,958,48,302,20C,PW
4,31,388,48,302,20C,PW
7,16,369,48,302,20C,PW
10,27,337,48,302,20C,PW
12,10,195,48,302,20C,PW
14,22,193,48,302,20C,PW
1,46,858,48,303,20C,PW
4,31,431,48,303,20C,PW
7,16,341,48,303,20C,PW
10,27,315,48,303,20C,PW
12,10,301,48,303,20C,PW
14,22,294,48,303,20C,PW
1,46,740,48,304,20C,PW
4,31,574,48,304,20C,PW
7,16,381,48,304,20C,PW
10,27,356,48,304,20C,PW
12,10,334,48,304,20C,PW
14,22,321,48,304,20C,PW
1,46,836,48,305,20C,PW
4,31,503,48,305,20C,PW
7,16,324,48,305,20C,PW
10,27,321,48,305,20C,PW
12,10,304,48,305,20C,PW
14,22,271,48,305,20C,PW
1,46,872,48,306,20C,PW
4,31,514,48,306,20C,PW
7,16,431,48,306,20C,PW
10,27,363,48,306,20C,PW
12,10,342,48,306,20C,PW
14,22,278,48,306,20C,PW
1,46,770,48,307,20C,PW
4,31,564,48,307,20C,PW
7,16,376,48,307,20C,PW
10,27,338,48,307,20C,PW
12,10,247,48,307,20C,PW
14,22,173,48,307,20C,PW
1,46,670,48,308,20C,PW
4,31,545,48,308,20C,PW
7,16,402,48,308,20C,PW
10,27,373,48,308,20C,PW
12,10,341,48,308,20C,PW
14,22,315,48,308,20C,PW
1,46,976,48,309,20C,PW
4,31,527,48,309,20C,PW
7,16,357,48,309,20C,PW
10,27,284,48,309,20C,PW
12,10,268,48,309,20C,PW
14,22,232,48,309,20C,PW
1,46,819,48,310,20C,PW
4,31,615,48,310,20C,PW
7,16,441,48,310,20C,PW
10,27,366,48,310,20C,PW
12,10,358,48,310,20C,PW
14,22,267,48,310,20C,PW
1,46,822,48,311,20C,PW
4,31,587,48,311,20C,PW
7,16,466,48,311,20C,PW
10,27,341,48,311,20C,PW
12,10,276,48,311,20C,PW
14,22,247,48,311,20C,PW
1,46,919,48,312,20C,PW
4,31,552,48,312,20C,PW
7,16,399,48,312,20C,PW
10,27,362,48,312,20C,PW
12,10,292,48,312,20C,PW
14,22,288,48,312,20C,PW
1,46,731,48,313,20C,PW
4,31,505,48,313,20C,PW
7,16,420,48,313,20C,PW
10,27,406,48,313,20C,PW
12,10,250,48,313,20C,PW
14,22,246,48,313,20C,PW
1,46,885,48,314,20C,PW
4,31,552,48,314,20C,PW
7,16,406,48,314,20C,PW
10,27,316,48,314,20C,PW
12,10,296,48,314,20C,PW
14,22,282,48,314,20C,PW
1,46,797,48,315,20C,PW
4,31,617,48,315,20C,PW
7,16,358,48,315,20C,PW
10,27,328,48,315,20C,PW
12,10,272,48,315,20C,PW
14,22,241,48,315,20C,PW
1,46,1100,48,316,20C,PW
4,31,592,48,316,20C,PW
7,16,363,48,316,20C,PW
10,27,317,48,316,20C,PW
12,10,312,48,316,20C,PW
14,22,293,48,316,20C,PW
1,46,857,48,317,20C,PW
4,31,454,48,317,20C,PW
7,16,290,48,317,20C,PW
10,27,270,48,317,20C,PW
12,10,244,48,317,20C,PW
14,22,244,48,317,20C,PW
1,46,810,48,318,20C,PW
4,31,599,48,318,20C,PW
7,16,449,48,318,20C,PW
10,27,443,48,318,20C,PW
12,10,278,48,318,20C,PW
14,22,257,48,318,20C,PW
1,46,876,48,319,20C,PW
4,31,400,48,319,20C,PW
7,16,319,48,319,20C,PW
10,27,292,48,319,20C,PW
12,10,225,48,319,20C,PW
14,22,225,48,319,20C,PW
1,46,690,48,320,20C,PW
4,31,617,48,320,20C,PW
7,16,352,48,320,20C,PW
10,27,334,48,320,20C,PW
12,10,261,48,320,20C,PW
14,22,252,48,320,20C,PW
1,46,829,48,321,20C,PW
4,31,590,48,321,20C,PW
7,16,316,48,321,20C,PW
10,27,308,48,321,20C,PW
12,10,303,48,321,20C,PW
14,22,255,48,321,20C,PW
1,46,882,48,322,20C,PW
4,31,399,48,322,20C,PW
7,16,396,48,322,20C,PW
10,27,323,48,322,20C,PW
12,10,194,48,322,20C,PW
14,22,177,48,322,20C,PW
1,46,1067,48,323,20C,PW
